DurationMonth,CreditAmount,score,age35,query_id,doc_id
0.382352941,0.601903819,0.7471150209999999,0.0,1.0,5.0
0.029411765,0.212886541,0.815386362,1.0,1.0,1.0
0.20588235300000002,0.877682403,0.798406557,1.0,1.0,2.0
0.117647059,0.657862881,0.723936135,0.0,1.0,9.0
0.20588235300000002,0.97248817,0.780768275,1.0,1.0,3.0
0.117647059,0.980246506,0.749229104,1.0,1.0,4.0
0.117647059,0.871849895,0.746140102,1.0,1.0,6.0
0.073529412,0.928524265,0.720548153,0.0,1.0,10.0
0.117647059,0.602619126,0.726462105,1.0,1.0,7.0
0.117647059,0.979366127,0.7261370819999999,1.0,1.0,8.0
0.20588235300000002,0.9294046440000001,0.719016373,0.0,1.0,11.0
0.117647059,0.903983713,0.716905903,1.0,1.0,12.0
0.029411765,0.9948828000000002,0.716410314,1.0,1.0,13.0
0.117647059,0.911521954,0.7155034389999999,1.0,1.0,14.0
0.102941176,0.9269836029999999,0.7153628320000001,1.0,1.0,15.0
0.161764706,0.912237262,0.7071624249999999,0.0,1.0,19.0
0.117647059,0.940574447,0.7100983240000001,1.0,1.0,16.0
0.029411765,0.988775173,0.709794678,1.0,1.0,17.0
0.294117647,0.651755255,0.7077445760000001,1.0,1.0,18.0
0.117647059,0.9436557720000001,0.701773117,0.0,1.0,23.0
0.294117647,0.9176295809999999,0.704791213,1.0,1.0,20.0
0.20588235300000002,0.8823043909999999,0.704523396,1.0,1.0,21.0
0.161764706,0.93430175,0.7030574039999999,1.0,1.0,22.0
0.029411765,0.955981072,0.7003920299999999,0.0,1.0,25.0
0.20588235300000002,0.900902388,0.701063304,1.0,1.0,24.0
0.382352941,0.35358204,0.700291166,1.0,1.0,26.0
0.470588235,0.516672169,0.700044576,1.0,1.0,27.0
0.294117647,0.889677561,0.686735775,0.0,1.0,33.0
0.161764706,0.965665236,0.697222336,1.0,1.0,28.0
0.294117647,0.840486409,0.695887617,1.0,1.0,29.0
0.294117647,0.841917024,0.695621456,1.0,1.0,30.0
0.029411765,0.947507428,0.6787127079999999,0.0,1.0,39.0
0.20588235300000002,0.951524155,0.691645301,1.0,1.0,31.0
0.117647059,0.93265104,0.688316633,1.0,1.0,32.0
0.117647059,0.942830417,0.6864227949999999,1.0,1.0,34.0
0.25,0.871794872,0.6750149080000001,0.0,1.0,43.0
0.117647059,0.967756135,0.681785452,1.0,1.0,35.0
0.33823529399999996,0.874656102,0.681322531,1.0,1.0,36.0
0.029411765,0.939363926,0.680227778,1.0,1.0,37.0
0.088235294,0.796467481,0.672613437,0.0,1.0,47.0
0.117647059,0.942500275,0.678732279,1.0,1.0,38.0
0.470588235,0.882579509,0.67848042,1.0,1.0,40.0
0.294117647,0.9476724990000001,0.675946019,1.0,1.0,41.0
0.294117647,0.635633322,0.6719843160000001,0.0,1.0,48.0
